block_id,residential_units,population,jobs10,jobs11,x,y
7470461,45.0,156.0,0.0,0.0,-93.409908766616,45.2366916004536
7469363,19.0,58.0,0.0,0.0,-93.4575305770075,45.371221244233
7548383,14.0,44.0,0.0,0.0,-93.2941635378396,44.8544260446205
2467747,8.0,28.0,2.0,0.0,-93.0495088953672,44.8581607992501
7521337,10.0,31.0,0.0,0.0,-93.1589656163866,44.7626433562667
7469130,20.0,47.0,0.0,0.0,-93.2621133103894,45.1381536474093
7470263,4.0,6.0,0.0,0.0,-93.4064799465335,45.4046498638116
7555539,30.0,86.0,0.0,0.0,-93.3174053106938,44.8101363591926
7644784,25.0,63.0,0.0,0.0,-93.1026730824229,44.9698451901238
7645868,28.0,95.0,0.0,0.0,-93.1049059815229,44.969243321597
7469794,12.0,16.0,0.0,0.0,-93.3711995022656,45.3926046855676
7468906,28.0,65.0,0.0,0.0,-93.3752895892028,45.3950946507302
7466695,17.0,57.0,0.0,0.0,-93.3796465478006,45.3863262250107
7471887,1.0,2.0,1.0,0.0,-93.368037874222,45.3936909171313
7473338,0.0,0.0,0.0,0.0,-93.3678440234294,45.3863615942507
7473149,5.0,13.0,1.0,0.0,-93.2901575602879,45.4007543291475
7472205,7.0,19.0,0.0,0.0,-93.3948264729889,45.2866259429199
7468104,1.0,1.0,0.0,0.0,-93.2656937643804,45.3954739491187
7473069,10.0,19.0,0.0,0.0,-93.3360520674609,45.3877846999419
7473956,6.0,16.0,0.0,0.0,-93.3856081574809,45.2863554107948
7473015,1.0,1.0,0.0,0.0,-93.3857852458102,45.2841389677762
7470888,3.0,5.0,5.0,0.0,-93.2690694758731,45.4031606591583
7469290,4.0,11.0,0.0,0.0,-93.3867865351499,45.2521096161682
7647418,17.0,48.0,0.0,0.0,-93.0445127303824,44.959957000451
7472741,12.0,37.0,0.0,0.0,-93.178343658079,45.3837076936778
7470492,16.0,41.0,2.0,0.0,-93.3598471904583,45.3920949832645
7471763,1.0,3.0,0.0,0.0,-93.3527464040284,45.4131595642899
7471871,16.0,40.0,2.0,0.0,-93.3537073232868,45.3830959911472
7469838,28.0,81.0,0.0,0.0,-93.2100020643836,45.3763481741186
7646084,29.0,80.0,0.0,0.0,-93.1784960851824,44.9356463479257
7543670,29.0,68.0,0.0,0.0,-93.3187336897721,44.8065370325002
7468302,8.0,18.0,0.0,0.0,-93.2536965619607,45.3185929922518
7470539,19.0,49.0,17.0,0.0,-93.2265853437281,45.3222065843822
7492626,1.0,1.0,0.0,0.0,-93.9418510350154,44.8514531543812
7641549,2.0,4.0,0.0,0.0,-93.1279599508691,44.9356585321769
7469111,10.0,17.0,0.0,0.0,-93.1568033406822,45.3073463907405
7493031,5.0,12.0,0.0,0.0,-93.8486239145002,44.8357942090038
7491793,26.0,68.0,1.0,0.0,-93.6938875278511,44.8121457868183
7473004,6.0,19.0,0.0,0.0,-93.366540536102,45.343014587034
7469589,20.0,59.0,0.0,0.0,-93.3708613898052,45.3509953314583
7550798,19.0,46.0,0.0,0.0,-93.3161819150634,44.806970969564
7473186,44.0,127.0,0.0,0.0,-93.1715064976413,45.3757562514378
7469309,29.0,82.0,1.0,0.0,-93.1907310794687,45.3818795087466
7555482,32.0,82.0,0.0,0.0,-93.3151796273691,44.8062463955625
7470943,1.0,1.0,3.0,40.0,-93.234187787231,45.3567989684671
7539178,29.0,55.0,0.0,0.0,-93.312377721993,44.8064943292379
7464072,7.0,24.0,0.0,0.0,-93.2490346601606,45.3573973467124
7468255,8.0,15.0,0.0,0.0,-93.353550782809,45.3184068006235
7548400,25.0,65.0,0.0,0.0,-93.3175020835053,44.8026209177551
7644514,27.0,64.0,0.0,0.0,-93.1377137095694,44.9245929265775
7469799,5.0,11.0,0.0,0.0,-93.2878460536248,45.3798648050912
7471179,7.0,27.0,0.0,0.0,-93.2736629396502,45.359895973646
7467580,9.0,35.0,1.0,0.0,-93.3396598277922,45.3374388482579
7473023,2.0,3.0,0.0,0.0,-93.3287478656755,45.3324066246659
7469181,6.0,18.0,0.0,0.0,-93.2541506363748,45.3297421786425
7473243,13.0,31.0,0.0,0.0,-93.2495329869443,45.3370744754937
7470129,8.0,20.0,0.0,0.0,-93.3310224408063,45.2990054096946
7470126,4.0,13.0,0.0,0.0,-93.2867273904896,45.3191116844459
7467526,11.0,27.0,0.0,0.0,-93.2679373008128,45.3301205796733
7520556,23.0,33.0,3.0,0.0,-93.0467942991351,44.8574927874716
7516235,6.0,16.0,0.0,0.0,-93.1105603556691,44.9064333959141
7521854,5.0,16.0,0.0,0.0,-93.112065387636,44.9065070106753
7519371,4.0,9.0,0.0,0.0,-93.1123316003609,44.9056624069654
7516906,4.0,8.0,6.0,0.0,-93.1869004070023,44.7907598692943
7521911,44.0,96.0,0.0,0.0,-93.1850750181909,44.7917392661081
7473490,1.0,2.0,0.0,0.0,-93.2069202325715,45.2983215786895
7518146,22.0,72.0,0.0,0.0,-93.1637748585297,44.7638247238819
7461788,1.0,3.0,0.0,0.0,-93.1640777890608,45.3624751040897
7468150,30.0,69.0,0.0,0.0,-93.2441973033099,45.0526936139034
7643696,20.0,46.0,0.0,0.0,-93.0739334758643,44.9270761256789
7521771,19.0,36.0,0.0,0.0,-93.1571166982243,44.7560195435379
7519246,6.0,9.0,0.0,0.0,-92.8415875964828,44.7449102498171
7521719,4.0,12.0,3.0,0.0,-92.839067418528,44.7449098011757
7642953,34.0,92.0,0.0,0.0,-93.0093417678385,44.9394780927793
7517671,7.0,14.0,0.0,0.0,-92.8390550000059,44.7438420001924
7505056,6.0,11.0,0.0,0.0,-92.8403206001462,44.7438392499301
7470086,2.0,2.0,0.0,0.0,-93.4468847981318,45.3269878683188
7473305,11.0,23.0,0.0,0.0,-93.1717208716381,45.3145667799287
7646013,46.0,115.0,0.0,0.0,-93.1829749579988,44.9113923806718
7644055,28.0,65.0,0.0,0.0,-93.1859248291307,44.9066314533593
7516054,1.0,2.0,0.0,0.0,-93.018862775456,44.5237758552932
7473795,3.0,4.0,0.0,0.0,-93.4482831877841,45.3718642535509
7645143,23.0,56.0,0.0,0.0,-93.1659926957875,44.9009018700156
7648217,17.0,47.0,0.0,0.0,-93.1663571887999,44.9018678124344
7552283,16.0,69.0,0.0,0.0,-93.4702797984167,45.0626490788168
7470073,13.0,33.0,0.0,0.0,-93.1786767370088,45.3048615989395
2573095,1.0,5.0,0.0,0.0,-93.3437416833937,45.2195509942041
7647553,12.0,27.0,0.0,0.0,-93.007693007893,45.1149210143776
7643320,18.0,48.0,0.0,0.0,-93.0090936216961,45.09919795858
7640970,4.0,5.0,0.0,0.0,-93.0040434298779,45.0928782988183
7549903,27.0,90.0,2.0,0.0,-93.4775334396364,45.0606992067586
7472904,0.0,0.0,0.0,0.0,-93.495750161329,45.3912907920943
7473925,10.0,14.0,0.0,0.0,-93.1577158080577,45.3073280726712
7468466,5.0,9.0,0.0,0.0,-93.1576561766925,45.3055721819285
7551872,31.0,110.0,0.0,0.0,-93.4061691010304,45.153232398802
7551778,34.0,50.0,0.0,0.0,-93.39730895334,45.1608000689591
7472196,10.0,20.0,0.0,0.0,-93.029087467279,45.2561785872705
7648344,42.0,91.0,0.0,0.0,-93.0071684657366,45.0666304017844
7471560,11.0,35.0,0.0,0.0,-93.3860787134825,45.3611860884177
7473993,1.0,2.0,0.0,0.0,-93.3768201972264,45.36344050553
7470264,4.0,10.0,0.0,0.0,-93.1604994041635,45.2411996907031
7642718,12.0,28.0,0.0,0.0,-93.0059091100444,45.052515627917
7468991,25.0,41.0,3.0,0.0,-93.262208191287,45.0599616337188
7645478,8.0,13.0,0.0,0.0,-93.027815967309,45.0520396251532
7642417,12.0,20.0,0.0,0.0,-92.9925831325462,45.038470398478
7467475,5.0,14.0,0.0,0.0,-93.3592081567219,45.335894751199
7467201,2.0,5.0,0.0,0.0,-93.2932134744775,45.2627632391998
7645517,32.0,67.0,0.0,0.0,-93.0013197482607,45.0473065820878
7473748,3.0,8.0,0.0,0.0,-93.3200226201761,45.2974184903396
7643699,15.0,46.0,5.0,0.0,-93.0242929893832,45.0493249360134
7466444,3.0,17.0,0.0,0.0,-93.2877914505951,45.3841535520715
7471761,7.0,23.0,0.0,0.0,-93.2910653509485,45.3828827875732
7468258,12.0,31.0,0.0,0.0,-93.359427272468,45.2871413293436
7471069,8.0,26.0,0.0,0.0,-93.2905112621736,45.3685254494019
7468288,29.0,78.0,0.0,0.0,-93.2811923417088,45.3633213905436
7472734,6.0,18.0,0.0,0.0,-93.2878290916256,45.3823870013192
7474092,29.0,86.0,4.0,0.0,-93.3269034376711,45.3741672545675
7469168,6.0,16.0,0.0,0.0,-93.3210997393369,45.3535976693118
7647199,5.0,15.0,0.0,0.0,-93.1464324869959,45.086720127299
7469170,12.0,28.0,0.0,0.0,-93.324083907188,45.3315268136021
7644333,9.0,17.0,0.0,0.0,-93.076381051436,45.0391020576935
7472014,12.0,33.0,0.0,0.0,-93.3415640347093,45.3124069960677
7471169,14.0,44.0,0.0,0.0,-93.3230007867325,45.221164442371
7642338,4.0,12.0,0.0,0.0,-93.0911593031627,45.043336050702
7471995,6.0,13.0,0.0,0.0,-93.3338546889891,45.3334048274763
7471604,1.0,2.0,0.0,0.0,-93.2840350042978,45.2550926168049
7645311,6.0,14.0,1.0,0.0,-93.1335373298378,45.0700231864067
7464350,8.0,23.0,0.0,0.0,-93.2772937862856,45.2522807844617
7467493,6.0,22.0,0.0,0.0,-93.3149601964697,45.335031863933
7645993,12.0,31.0,1.0,0.0,-93.2124704903962,45.0812739465733
7468336,21.0,72.0,0.0,0.0,-93.2984528243199,45.2303459025039
7543671,21.0,49.0,0.0,0.0,-93.3162466141479,44.8028892468315
7648131,19.0,30.0,0.0,0.0,-93.171319542443,45.1241107675398
7645100,22.0,57.0,0.0,0.0,-93.160065826028,45.1138017599518
7473350,14.0,41.0,0.0,0.0,-93.4537756055107,45.3775100239109
7472703,1.0,3.0,0.0,0.0,-93.5016660782352,45.3839810319457
7643440,15.0,46.0,0.0,0.0,-93.1214957561847,45.1161878032603
7647089,10.0,25.0,0.0,0.0,-93.1424214996598,45.1165464140089
7472480,5.0,23.0,0.0,0.0,-93.486907448954,45.2861037190815
7463435,4.0,10.0,0.0,0.0,-93.4651327113759,45.2705916039647
7470227,8.0,22.0,0.0,0.0,-93.4584008157529,45.2648602409951
7471796,8.0,19.0,0.0,0.0,-93.4498006751638,45.2650713204508
7470928,8.0,18.0,0.0,0.0,-93.4622133490388,45.2683824322998
7465723,1.0,5.0,0.0,0.0,-93.4640325305516,45.3180520324819
7642734,28.0,68.0,0.0,0.0,-93.1187804769652,45.026021724038
7467147,3.0,10.0,2.0,0.0,-93.5055973163868,45.303767982676
7471834,6.0,17.0,0.0,0.0,-93.4070677928667,45.2963854628712
7468159,16.0,33.0,0.0,0.0,-93.3942949008717,45.2953828069082
7468660,10.0,21.0,0.0,0.0,-93.3905976809699,45.2928617936442
7471002,12.0,34.0,0.0,0.0,-93.4687799203094,45.24297813885
7471576,1.0,2.0,0.0,0.0,-93.4460407412494,45.3316029217995
7472858,18.0,54.0,0.0,0.0,-93.4328028921368,45.2669379383681
7472861,5.0,15.0,0.0,0.0,-93.3958917602556,45.3064415409846
7468616,11.0,34.0,0.0,0.0,-93.4406106080197,45.3153567248702
7471436,11.0,32.0,0.0,0.0,-93.4557872269845,45.3822437967514
7469435,16.0,46.0,0.0,0.0,-93.4046039122924,45.2323307295738
7469565,15.0,52.0,0.0,0.0,-93.4177534496856,45.2362966796226
7463681,26.0,80.0,0.0,0.0,-93.4203936505891,45.2339295990714
7469049,10.0,23.0,0.0,0.0,-93.4125737201687,45.2275349674959
7556781,48.0,109.0,0.0,0.0,-93.6819782384239,44.9000815332099
7472695,0.0,0.0,0.0,0.0,-93.4651488208224,45.3702953898873
7647912,48.0,70.0,0.0,0.0,-93.0137129783232,44.9448362049249
7471142,11.0,38.0,0.0,0.0,-93.2609863605473,45.3221329915993
7473060,18.0,45.0,0.0,0.0,-93.2626749530648,45.3210352657074
7473405,1.0,5.0,0.0,0.0,-93.2141378235705,45.3307804845018
7469051,24.0,78.0,0.0,0.0,-93.1817910210349,45.3522578333221
7644033,5.0,8.0,11.0,0.0,-93.2060650588637,45.0861088480299
7675860,32.0,65.0,0.0,0.0,-93.4193343218332,44.725310296977
7472051,8.0,23.0,0.0,0.0,-93.3197054971443,45.3392364301029
7473878,8.0,19.0,0.0,0.0,-93.4109391693569,45.2271728184057
7468256,2.0,6.0,0.0,0.0,-93.3448288251571,45.3208498227905
7469045,8.0,26.0,0.0,0.0,-93.4075187201115,45.227280953363
7472472,14.0,40.0,0.0,0.0,-93.4015585513701,45.2295681392889
7474104,20.0,68.0,0.0,0.0,-93.4203914547037,45.2348370907961
7469895,15.0,52.0,0.0,0.0,-93.4959901224264,45.3311707213997
7471884,19.0,44.0,5.0,0.0,-93.4057965286851,45.331627169838
7468146,15.0,46.0,0.0,0.0,-93.3486423394235,45.2128595099405
7467319,16.0,52.0,0.0,0.0,-93.3296383047333,45.2133843990207
7472443,15.0,38.0,0.0,0.0,-93.3747399128307,45.1962713377637
7470110,10.0,32.0,0.0,0.0,-93.0416274895684,45.3036176077287
7467872,1.0,4.0,0.0,0.0,-93.042808085197,45.2972604704797
2467263,1.0,3.0,18.0,0.0,-93.091936891978,45.3113914476588
7472698,9.0,25.0,0.0,0.0,-93.1370658611616,45.3087904061463
7473008,8.0,22.0,0.0,0.0,-93.0719167602107,45.2529411113021
7472764,14.0,44.0,0.0,0.0,-93.2313868921864,45.2299059259982
7472822,7.0,19.0,0.0,0.0,-93.3545841937245,45.2845545273536
7470597,7.0,25.0,0.0,0.0,-93.354316065144,45.2773269763452
7676341,12.0,31.0,0.0,0.0,-93.5703148141306,44.5840493550581
7706825,13.0,30.0,0.0,0.0,-92.8252898143343,45.1906892614555
7467740,3.0,12.0,1.0,0.0,-93.4039097302095,45.4039923332744
7469618,10.0,31.0,0.0,0.0,-93.3898381657977,45.4037664792517
7471068,1.0,0.0,0.0,0.0,-93.1516878389122,45.2832283333306
7473750,26.0,99.0,0.0,0.0,-93.3236554089413,45.2424866933779
7472486,12.0,41.0,0.0,0.0,-93.285347737151,45.2300504524966
7464436,14.0,40.0,0.0,0.0,-93.391473019913,45.2024657655492
7470244,1.0,1.0,0.0,0.0,-93.4200359210606,45.2368704914487
7468945,7.0,24.0,0.0,0.0,-93.4027810268994,45.2963879959262
7469968,10.0,31.0,0.0,0.0,-93.431047993048,45.2709128048226
7472727,1.0,4.0,0.0,0.0,-93.4127540815945,45.2655636089109
7472860,6.0,15.0,0.0,0.0,-93.409207114372,45.2685546602334
7467577,9.0,32.0,3.0,0.0,-93.4091890730736,45.2535300098579
7464296,20.0,84.0,0.0,0.0,-93.4142561314674,45.2571878838088
7471870,9.0,19.0,0.0,0.0,-93.4202507565964,45.2611211571524
7467565,14.0,40.0,1.0,0.0,-93.4069936207986,45.2504131561803
7470968,10.0,31.0,0.0,0.0,-93.4075876379007,45.2487782663293
7470020,11.0,32.0,0.0,0.0,-93.3987408579963,45.2466847766052
7468562,0.0,0.0,0.0,0.0,-93.4253467970645,45.3759740584309
7474064,7.0,19.0,0.0,0.0,-93.422043914419,45.2356967648867
7474056,10.0,34.0,0.0,0.0,-93.4219738275822,45.2366655963494
7470013,9.0,25.0,0.0,0.0,-93.4477392493011,45.2473293225274
7473983,1.0,4.0,2.0,0.0,-93.1373180661362,45.1999989095053
7469066,9.0,25.0,0.0,0.0,-93.140927527641,45.1848176877377
7471612,20.0,30.0,4.0,0.0,-93.4026469041427,45.226065517336
7473158,15.0,40.0,1.0,0.0,-93.4239229350223,45.235049151917
7469044,14.0,33.0,0.0,0.0,-93.4526775824652,45.2471436294435
7471943,10.0,35.0,0.0,0.0,-93.4574074841857,45.247158713379
7467408,8.0,23.0,0.0,0.0,-93.4676081174888,45.2460347192336
7467447,23.0,69.0,0.0,0.0,-93.3726332514423,45.2161303766928
7471607,17.0,49.0,0.0,0.0,-93.4660217340642,45.2525379167611
7472903,10.0,29.0,0.0,0.0,-93.451968111309,45.2499189699828
7472902,7.0,21.0,0.0,0.0,-93.4641893496427,45.2429665296295
7470011,7.0,25.0,0.0,0.0,-93.4661495060679,45.2430385188529
7472239,12.0,40.0,0.0,0.0,-93.4555967054146,45.2416643417711
7471334,9.0,27.0,0.0,0.0,-93.035449154676,45.189253149438
7469224,14.0,56.0,0.0,0.0,-93.0449606021844,45.18324843391
7474083,3.0,11.0,0.0,0.0,-93.2160094162587,45.2356467594154
7471904,56.0,115.0,0.0,0.0,-93.3793155455074,45.2093384354406
7465648,2.0,11.0,0.0,0.0,-93.0356284916414,45.1979592527244
7473717,30.0,75.0,0.0,0.0,-93.3262490491773,45.1777000832595
7472179,1.0,2.0,0.0,0.0,-93.1158449394671,45.2100745489136
7470407,10.0,27.0,0.0,0.0,-93.1191009639719,45.2090013329567
7472549,25.0,73.0,0.0,0.0,-93.112469271774,45.1882170526704
7467101,0.0,0.0,0.0,0.0,-93.452755257486,45.3576754579201
7472131,9.0,22.0,4.0,0.0,-93.4658274854842,45.2406372539135
7470162,6.0,16.0,0.0,0.0,-93.4613810240296,45.2387755178475
7467435,6.0,18.0,0.0,0.0,-93.1539132702234,45.2772062182881
7468378,4.0,11.0,0.0,0.0,-93.1698979551198,45.2840132931392
7467469,12.0,25.0,5.0,0.0,-93.1705087445415,45.2818279741426
7468898,1.0,1.0,0.0,0.0,-93.1678952790674,45.2776222369298
7470117,4.0,12.0,0.0,0.0,-93.1659692760553,45.2677804605272
7468919,6.0,11.0,0.0,0.0,-93.2560199307218,45.297188683225
7463835,9.0,17.0,0.0,0.0,-93.2622446711166,45.2777354955222
7466872,1.0,1.0,0.0,0.0,-93.2648634307359,45.2917916039386
7472596,1.0,2.0,0.0,0.0,-93.121873531258,45.1246120676411
7472675,14.0,39.0,0.0,0.0,-93.0882001530404,45.1361596010746
7471941,20.0,59.0,0.0,0.0,-93.4602773385302,45.2446725954955
7471003,8.0,23.0,0.0,0.0,-93.4573615101621,45.2460324632115
7469043,10.0,23.0,0.0,0.0,-93.4525165618663,45.2450381636519
7468194,8.0,27.0,0.0,0.0,-93.4572532009268,45.2450555505475
7473120,26.0,127.0,0.0,0.0,-93.4516170652637,45.240397779561
7471997,0.0,0.0,0.0,0.0,-93.4226228347028,45.3505777482544
7468193,14.0,37.0,0.0,0.0,-93.4557299020017,45.2427304558618
7471181,76.0,137.0,6.0,0.0,-93.452144481973,45.237810173255
7469263,32.0,53.0,2.0,0.0,-93.451791837388,45.2384626729952
7469262,8.0,24.0,0.0,0.0,-93.4503090586022,45.2399482796263
7469261,10.0,12.0,0.0,0.0,-93.4518936846579,45.2392485436027
7470636,10.0,28.0,3.0,0.0,-93.4624119689514,45.2385230132933
7468390,20.0,45.0,4.0,0.0,-93.4579698935307,45.2368507548772
7473159,78.0,217.0,6.0,0.0,-93.4517017142663,45.2364343381176
7474100,16.0,39.0,1.0,0.0,-93.450616019847,45.2354663678857
7473171,16.0,37.0,1.0,0.0,-93.4511133198581,45.2353132334859
7469132,16.0,52.0,0.0,0.0,-93.4054186136115,45.2106963734632
7470054,6.0,11.0,0.0,0.0,-93.4067114307203,45.21069886791
7468223,33.0,64.0,0.0,0.0,-93.4054205562024,45.2096110445521
7467439,24.0,55.0,1.0,0.0,-93.4069999101783,45.2093511983551
7471014,10.0,24.0,0.0,0.0,-93.3921842276225,45.2072557874282
7470670,89.0,239.0,7.0,0.0,-93.4117483968748,45.2070233026383
7473173,11.0,26.0,0.0,0.0,-93.4520635370422,45.2356262814561
7471987,21.0,44.0,0.0,0.0,-93.4083001840162,45.1999744095545
7468710,0.0,0.0,2.0,0.0,-93.0490960746957,45.2861274176774
7472193,0.0,0.0,0.0,0.0,-93.065405833522,45.2811463506685
7466401,32.0,54.0,2.0,0.0,-93.3796467782882,45.2018737421984
7471510,33.0,62.0,0.0,0.0,-93.3796753772526,45.2009688048493
7469432,17.0,44.0,0.0,0.0,-93.382255156135,45.2010266628417
7467193,5.0,15.0,0.0,0.0,-93.374065801807,45.1834771452435
7464245,19.0,47.0,0.0,0.0,-93.3748679557558,45.193536501609
7468393,1.0,2.0,0.0,0.0,-93.4506302467104,45.2343929500928
7472654,1.0,2.0,0.0,0.0,-93.4959105227454,45.2423687560417
7473525,0.0,0.0,0.0,0.0,-93.2386185567625,45.2273766689355
7471611,0.0,0.0,0.0,0.0,-93.23475277515,45.2312859912723
7466417,13.0,31.0,0.0,0.0,-93.3768257112633,45.2070578740325
7467842,178.0,410.0,0.0,0.0,-93.3693210275333,45.2059848466884
7470588,26.0,60.0,16.0,0.0,-93.3220627268715,45.1796327704687
7467866,20.0,74.0,0.0,3.0,-93.2218862632549,45.2281434045872
7469806,37.0,118.0,0.0,0.0,-93.3345106108113,45.18568372799
7472494,10.0,25.0,0.0,0.0,-93.4695671787646,45.23047598532
7470694,17.0,43.0,0.0,0.0,-93.3524857110029,45.1745656064604
7470795,10.0,22.0,0.0,0.0,-93.3654870950028,45.1809227061614
7468849,12.0,29.0,0.0,0.0,-93.3655234344957,45.1792512507477
7469026,20.0,54.0,0.0,0.0,-93.3186217444801,45.1577519213628
7468029,37.0,97.0,0.0,0.0,-93.3426932926594,45.1686046936324
7473169,49.0,135.0,0.0,0.0,-93.338977526723,45.167485844441
7473174,4.0,7.0,0.0,0.0,-93.4515788436139,45.235573877267
7469287,4.0,14.0,0.0,0.0,-93.431721550547,45.2573961507458
2573055,21.0,44.0,0.0,0.0,-93.2583467622896,45.0563108458941
7467346,27.0,75.0,0.0,0.0,-93.3026801471682,45.1478106719608
7472183,24.0,66.0,0.0,0.0,-93.316807768647,45.1518731127797
7473766,23.0,73.0,0.0,0.0,-93.3214222671481,45.1703198269777
7468954,19.0,54.0,0.0,0.0,-93.3042699443881,45.1591316774501
7469272,16.0,52.0,0.0,0.0,-93.3072763328305,45.1658931480964
7468937,24.0,60.0,27.0,0.0,-93.3089493134913,45.1662419459197
7471851,21.0,61.0,0.0,0.0,-93.2957440410503,45.1601558515889
7471360,21.0,52.0,0.0,0.0,-93.2959748562722,45.1545669456034
7468292,18.0,46.0,0.0,0.0,-93.3440464544066,45.1949440129538
7471985,12.0,42.0,0.0,0.0,-93.3526018104603,45.1899263563007
7472776,31.0,97.0,0.0,0.0,-93.3513655671037,45.1846982263116
7468181,16.0,40.0,0.0,0.0,-93.2801226421343,45.1851711442833
7468933,18.0,47.0,0.0,0.0,-93.2919450911947,45.1707402195499
7470987,23.0,60.0,0.0,0.0,-93.2798706893821,45.1741891010171
7471907,31.0,96.0,0.0,0.0,-93.2790628839505,45.1724334200081
7467243,16.0,41.0,0.0,0.0,-93.2882835156782,45.1637734664589
7470989,16.0,46.0,0.0,0.0,-93.2730673816729,45.1593369202946
7472423,8.0,21.0,0.0,0.0,-93.3043290842889,45.2023041104698
7467076,16.0,47.0,0.0,0.0,-93.3043380677947,45.2019117889249
7467330,28.0,93.0,0.0,0.0,-93.3261021501144,45.2113305764665
7471788,7.0,16.0,0.0,0.0,-93.4370092940223,45.2601962070817
7468865,11.0,32.0,0.0,0.0,-93.3086346594172,45.1979030403619
7469483,13.0,26.0,0.0,0.0,-93.285337291425,45.1240526507424
7470622,4.0,7.0,0.0,0.0,-93.2893563777868,45.1620650781115
7468206,37.0,112.0,0.0,0.0,-93.2816926358064,45.1477392175236
7468987,24.0,71.0,0.0,0.0,-93.2806748765172,45.1485250942194
7472895,24.0,66.0,0.0,0.0,-93.2806929003827,45.1940857325443
7468156,13.0,33.0,1.0,0.0,-93.4387599836971,45.2585416419809
7470134,17.0,56.0,0.0,0.0,-93.2203352793539,45.2057953933121
7467031,13.0,35.0,0.0,0.0,-93.2597429358753,45.2103950230748
7472637,5.0,10.0,0.0,0.0,-93.2635601770614,45.185782832187
7471015,27.0,64.0,0.0,0.0,-93.2599151007703,45.18354795508
7467331,52.0,130.0,0.0,0.0,-93.2520514185868,45.1878876522629
7468033,17.0,38.0,0.0,0.0,-93.2500260177823,45.188804413062
7463348,96.0,200.0,17.0,0.0,-93.2421285008237,45.1932691776561
7467016,20.0,50.0,0.0,0.0,-93.2638822132722,45.1771726177429
7465182,32.0,58.0,0.0,0.0,-93.2642589263715,45.1698048099596
7472909,31.0,73.0,0.0,0.0,-93.2655558778593,45.1698271811107
7468062,10.0,24.0,0.0,0.0,-93.239567760571,45.1589218468134
7471777,18.0,50.0,0.0,0.0,-93.2433385559568,45.1583163861244
7473415,12.0,19.0,0.0,0.0,-93.24242120849,45.1514862003138
7468699,77.0,177.0,26.0,0.0,-93.2626654614461,45.1539733180519
7468539,2.0,7.0,0.0,0.0,-93.2500714136674,45.1530641017627
7461819,20.0,76.0,0.0,0.0,-93.253640875491,45.1436619044576
7472777,10.0,45.0,0.0,0.0,-93.2642278035537,45.1482125244443
7473917,54.0,150.0,0.0,0.0,-93.263618087612,45.1396986490456
7469073,22.0,56.0,0.0,0.0,-93.2294790934378,45.1263346506454
7471962,20.0,58.0,0.0,0.0,-93.1859307719465,45.1298142199884
7468233,13.0,35.0,0.0,0.0,-93.2621364763528,45.113331588257
7519974,22.0,61.0,0.0,0.0,-93.0493965923004,44.8934377270865
7472924,14.0,34.0,0.0,0.0,-93.1871188919226,45.1316468268133
7470012,14.0,33.0,0.0,0.0,-93.185260381456,45.1316367566619
7469877,12.0,38.0,0.0,0.0,-93.4263351561596,45.2507449370116
7469590,4.0,10.0,0.0,0.0,-93.4319524652372,45.2606236877909
7473873,10.0,32.0,0.0,0.0,-93.4309046925998,45.2501598939704
7470080,6.0,12.0,0.0,0.0,-93.1468438216919,45.1644421311041
7462932,28.0,88.0,0.0,0.0,-93.1657911948829,45.1466739866486
7463839,14.0,30.0,0.0,0.0,-93.1436322345466,45.1627940601421
7471584,7.0,28.0,0.0,0.0,-93.1662800287059,45.1758842981508
7470232,0.0,0.0,0.0,0.0,-93.440377474674,45.2792215421537
7472840,13.0,25.0,0.0,0.0,-93.2486046773985,45.0851860503781
7474088,1.0,2.0,1.0,0.0,-93.1859984774035,45.1913681631981
7469917,11.0,25.0,0.0,0.0,-93.2272646451567,45.1923453798985
7468747,3.0,6.0,0.0,0.0,-93.2240143388742,45.174274122185
7470674,3.0,5.0,0.0,0.0,-93.2240583770482,45.1746452582303
7473131,12.0,28.0,5.0,0.0,-93.2337229421954,45.1748447636638
7471973,17.0,42.0,1.0,0.0,-93.1696867818009,45.1451024257559
7467507,40.0,93.0,0.0,0.0,-93.1615048925436,45.146492910187
7467355,14.0,37.0,0.0,0.0,-93.2451864532015,45.117680517125
2573065,17.0,49.0,0.0,0.0,-93.2441577862806,45.1196980822856
7465322,14.0,29.0,0.0,0.0,-93.2515898223789,45.1123820534117
7470300,14.0,46.0,0.0,0.0,-93.2503374508654,45.1087419344637
7471976,23.0,60.0,0.0,0.0,-93.2788095560226,45.1139177129034
7462482,24.0,64.0,0.0,0.0,-93.2790379025734,45.1129598374971
7469947,24.0,57.0,0.0,0.0,-93.2462042206847,45.0909946129723
7465116,14.0,35.0,0.0,0.0,-93.2322949451097,45.1031780970964
7472606,104.0,296.0,0.0,0.0,-93.233375358113,45.0913681487673
7469713,2.0,7.0,0.0,0.0,-93.2285449885245,45.0918582980242
7468785,2.0,10.0,0.0,0.0,-93.2296954229929,45.0918787586719
7473223,1.0,2.0,0.0,0.0,-93.2635300696104,45.0826846220237
7466055,47.0,95.0,0.0,0.0,-93.2646690464839,45.0853927473957
7473471,16.0,25.0,0.0,0.0,-93.2644769189641,45.0849922695022
7474079,52.0,137.0,56.0,0.0,-93.2693463242001,45.0825731714905
7467720,18.0,48.0,0.0,0.0,-93.2572923899024,45.0743792151617
7463264,14.0,32.0,0.0,0.0,-93.2572567890202,45.072582452402
