index,x,y
19670,-93.5812618,44.7351917
19671,-93.5812587,44.5384635
19672,-93.581258,44.913254
19673,-93.581253,44.982246
19674,-93.581238,45.199444
19675,-93.581234,44.861937
19676,-93.581233,44.699762
19677,-93.581208,44.875965
19678,-93.5811995,44.9417084
19679,-93.581146,44.862243
19680,-93.581139,45.130882
19681,-93.581132,44.549263
19682,-93.581126,44.862437
19683,-93.5811204,44.7672009
19684,-93.581117,45.36493
19685,-93.581116,44.852074
19686,-93.581112,44.861141
19687,-93.581108,44.869483
19688,-93.58107,44.937653
19689,-93.58107,44.952908
19690,-93.581039,44.996857
19691,-93.581024,45.198051
19692,-93.581019,44.842157
19693,-93.581018,44.5436042
19694,-93.580999,45.271376
19695,-93.580999,45.272114
19696,-93.580999,45.273317
19697,-93.58099,45.26985
19698,-93.5809755,44.5413939
19699,-93.580972,44.87466
19700,-93.5809687,44.8531513
19701,-93.5809665,44.5424123
19702,-93.580958,44.873281
19703,-93.580926,44.889149
19704,-93.580917,44.809637
19705,-93.580909,44.872125
19706,-93.580902,45.198425
19707,-93.580901,44.86143
19708,-93.5808884,44.8604843
19709,-93.5808811,44.547976
19710,-93.580864,45.188934
19711,-93.580857,44.465867
19712,-93.580856,45.189732
19713,-93.5808531,44.7330602
19714,-93.5808378,44.546988
19715,-93.580831,45.25244
19716,-93.580813,44.890234
19717,-93.580811,44.813505
19718,-93.5808069,44.8009017
19719,-93.5808035,44.545893
19720,-93.580803,44.816975
19721,-93.580796,44.841908
19722,-93.580795,44.914215
19723,-93.58079,44.933858
19724,-93.580765,45.307643
19725,-93.580759,45.331245
19726,-93.5807585,44.8909243
19727,-93.580757,44.812646
19728,-93.58075,44.939293
19729,-93.5807419,44.8913476
19730,-93.580738,45.306762
19731,-93.58073,45.305624
19732,-93.580729,45.305443
19733,-93.5807213,44.8917367
19734,-93.5807178,44.5436036
19735,-93.5807021,44.7516371
19736,-93.5806969,44.8919472
19737,-93.580677,44.861766
19738,-93.580676,44.814432
19739,-93.5806714,44.8063231
19740,-93.5806358,44.983302
19741,-93.580628,44.862131
19742,-93.5806244,44.9424375
19743,-93.580624,44.87598
19744,-93.5805947,44.7509474
19745,-93.580593,44.523263
19746,-93.580582,44.938141
19747,-93.580574,45.270224
19748,-93.5805684,44.9751897
19749,-93.580562,44.524365
19750,-93.580557,44.991585
19751,-93.58054,44.875912
19752,-93.580536,45.194084
19753,-93.580536,45.195072
19754,-93.580528,45.196121
19755,-93.580518,44.80255
19756,-93.580513,44.896126
19757,-93.580503,45.325587
19758,-93.580494,45.329609
19759,-93.580491,44.689915
19760,-93.580482,44.934212
19761,-93.580452,45.134201
19762,-93.5804334,44.8156683
19763,-93.58043,44.819242
19764,-93.580407,45.331519
19765,-93.580401,44.688762
19766,-93.5803768,44.8649402
19767,-93.5803699,44.5586077
19768,-93.58036,44.901527
19769,-93.58036,44.90218
19770,-93.580353,44.915565
19771,-93.580352,45.322862
19772,-93.580347,45.324365
19773,-93.580343,44.814152
19774,-93.580336,44.80117
19775,-93.580333,44.699262
19776,-93.580312,44.819392
19777,-93.580307,44.915642
19778,-93.580292,44.913441
19779,-93.580276,44.898888
19780,-93.5802353,44.8616678
19781,-93.580223,44.528105
19782,-93.5802137,44.5599258
19783,-93.580206,45.219169
19784,-93.580189,44.885478
19785,-93.5801663,45.284157
19786,-93.580166,44.841127
19787,-93.580156,44.850955
19788,-93.5801493,44.8820493
19789,-93.5801465,45.2858311
19790,-93.580145,44.841102
19791,-93.580136,44.815775
19792,-93.580133,44.860207
19793,-93.580102,44.841057
19794,-93.580086,44.915089
19795,-93.58007,44.934258
19796,-93.5800579,44.9435189
19797,-93.580055,44.91502
19798,-93.580032,44.983315
19799,-93.580029,44.914669
19800,-93.5800271,44.9839089
19801,-93.580008,44.883851
19802,-93.5799992,44.7582919
19803,-93.579998,44.888514
19804,-93.579993,44.88952
19805,-93.579987,44.991146
19806,-93.5799815,44.8063324
19807,-93.579964,44.91367
19808,-93.579964,44.982243
19809,-93.579943,44.884731
19810,-93.579941,44.979549
19811,-93.579932,44.886391
19812,-93.579923,44.869426
19813,-93.579907,45.278391
19814,-93.579892,45.278401
19815,-93.579883,44.816598
19816,-93.579882,45.280095
19817,-93.579867,44.857948
19818,-93.5798605,45.2815432
19819,-93.579857,44.955933
19820,-93.579848,44.888418
19821,-93.579819,44.986919
19822,-93.579819,44.997982
19823,-93.579805,44.736169
19824,-93.5797875,44.8627163
19825,-93.5797854,45.2827473
19826,-93.579783,44.801923
19827,-93.579765,44.935909
19828,-93.579735,45.200871
19829,-93.579734,44.886162
19830,-93.579726,44.526695
19831,-93.579714,44.806336
19832,-93.579701,45.263992
19833,-93.579694,45.278188
19834,-93.5796842,44.8628826
19835,-93.579681,45.021114
19836,-93.579652,44.811454
19837,-93.579632,44.554763
19838,-93.5796308,44.6014883
19839,-93.5796159,44.8627062
19840,-93.5796104,44.543601
19841,-93.579597,45.192387
19842,-93.57959,44.978893
19843,-93.579586,44.798528
19844,-93.579575,44.900482
19845,-93.5795675,44.5424123
19846,-93.579553,45.329072
19847,-93.579543,44.86898
19848,-93.5795346,44.8628721
19849,-93.579532,44.549263
19850,-93.579521,44.967403
19851,-93.5795078,44.5413878
19852,-93.5794992,44.5403906
19853,-93.579478,45.331225
19854,-93.579476,44.801661
19855,-93.579475,45.199432
19856,-93.5794734,44.539424
19857,-93.5794731,44.5511229
19858,-93.5794717,44.832506
19859,-93.5794392,44.8630513
19860,-93.5794338,44.8919085
19861,-93.5794337,44.8325269
19862,-93.5794314,44.9449647
19863,-93.579431,44.538463
19864,-93.579429,45.275948
19865,-93.579407,45.098316
19866,-93.579389,44.861327
19867,-93.579376,44.896217
19868,-93.579346,45.215981
19869,-93.5793361,44.547976
19870,-93.579319,44.5469973
19871,-93.5793081,44.766391
19872,-93.5792935,44.9889574
19873,-93.5792928,44.545893
19874,-93.579292,44.933216
19875,-93.5792776,44.8310062
19876,-93.5792585,44.5448164
19877,-93.5792551,44.831075
19878,-93.579247,44.817092
19879,-93.579247,44.894444
19880,-93.579239,45.087433
19881,-93.5792324,44.8173354
19882,-93.579231,44.937393
19883,-93.579229,44.798669
19884,-93.579225,44.882535
19885,-93.579207,44.5436001
19886,-93.5792,44.888946
19887,-93.579189,44.873857
19888,-93.579175,45.324261
19889,-93.5791551,44.5639888
19890,-93.5791527,44.8554497
19891,-93.579152,44.884117
19892,-93.5791494,44.9767743
19893,-93.579147,44.813517
19894,-93.579134,44.87377
19895,-93.5791332,44.854689
19896,-93.579133,44.699762
19897,-93.5791274,44.5634744
19898,-93.579122,44.814413
19899,-93.579109,45.196117
19900,-93.579094,44.964054
19901,-93.579092,45.309857
19902,-93.579085,44.7255112
19903,-93.579085,45.307644
19904,-93.579082,45.306763
19905,-93.579079,44.818727
19906,-93.579079,45.307959
19907,-93.579076,45.305622
19908,-93.579071,44.852116
19909,-93.5790649,44.5579423
19910,-93.579064,44.874637
19911,-93.579053,44.850935
19912,-93.579051,44.5598541
19913,-93.5790021,45.3115342
19914,-93.578987,44.8639759
19915,-93.578973,45.222475
19916,-93.578972,44.963753
19917,-93.578949,44.963753
19918,-93.5789317,44.74793
19919,-93.5789254,44.8569479
19920,-93.578917,44.834549
19921,-93.578888,45.191971
19922,-93.578872,44.832325
19923,-93.578868,44.87149
19924,-93.578846,45.263993
19925,-93.578835,45.317307
19926,-93.578833,45.267572
19927,-93.578831,45.263086
19928,-93.578819,44.954288
19929,-93.578819,44.955826
19930,-93.578793,45.271377
19931,-93.578793,45.273317
19932,-93.578788,45.377627
19933,-93.57878,44.831123
19934,-93.5787213,44.8647012
19935,-93.578705,44.798059
19936,-93.5787011,44.7630266
19937,-93.578671,44.954895
19938,-93.57867,44.822977
19939,-93.5786515,44.8648002
19940,-93.578645,44.982239
19941,-93.578636,44.901653
19942,-93.578633,44.765762
19943,-93.578629,44.981194
19944,-93.578624,44.799837
19945,-93.5785912,45.0166521
19946,-93.578545,45.159996
19947,-93.578522,44.961262
19948,-93.578506,44.835044
19949,-93.5784927,44.7656475
19950,-93.578485,44.799003
19951,-93.578455,45.2827397
19952,-93.578438,45.023605
19953,-93.578392,44.93961
19954,-93.578386,44.935902
19955,-93.578384,45.196903
19956,-93.57833,45.2659
19957,-93.578313,44.841409
19958,-93.578308,44.841484
19959,-93.578308,45.013992
19960,-93.578297,44.841655
19961,-93.578293,44.89933
19962,-93.578262,44.941357
19963,-93.578233,44.699762
19964,-93.578224,44.973434
19965,-93.578224,44.979294
19966,-93.578186,44.954895
19967,-93.578163,44.938721
19968,-93.578128,44.955824
19969,-93.578124,44.866333
19970,-93.57811,45.201775
19971,-93.578106,45.327143
19972,-93.578099,45.199425
19973,-93.578092,44.800991
19974,-93.57809,45.026594
19975,-93.578087,44.802458
19976,-93.57806,44.827274
19977,-93.578056,44.955883
19978,-93.578051,45.326599
19979,-93.578033,44.952911
19980,-93.578033,44.954288
19981,-93.578031,44.525363
19982,-93.5780259,45.2841519
19983,-93.578008,44.947175
19984,-93.577965,45.202858
19985,-93.5779469,44.7497414
19986,-93.577941,44.866299
19987,-93.57794,45.315844
19988,-93.5778774,45.2883597
19989,-93.577858,44.798268
19990,-93.577849,44.7324017
19991,-93.577838,44.800189
19992,-93.5778304,45.203631
19993,-93.577812,44.915558
19994,-93.577805,44.914852
19995,-93.577803,44.815632
19996,-93.577797,44.914597
19997,-93.577789,44.91312
19998,-93.577789,44.91346
19999,-93.577776,44.817994
20000,-93.5777627,45.2037123
20001,-93.5777585,44.8627397
20002,-93.577756,44.816806
20003,-93.57775,44.955823
20004,-93.577731,44.550963
20005,-93.577675,44.799373
20006,-93.577672,44.519033
20007,-93.577669,44.818685
20008,-93.5776499,44.8669506
20009,-93.577631,44.549163
20010,-93.577623,44.813454
20011,-93.5775922,44.8636886
20012,-93.577577,44.871041
20013,-93.5775766,44.5478964
20014,-93.577576,44.976749
20015,-93.5775594,44.5469911
20016,-93.577554,44.734574
20017,-93.577533,44.766662
20018,-93.5775251,44.5459023
20019,-93.577517,44.889814
20020,-93.577492,44.825713
20021,-93.5774818,44.5447981
20022,-93.5774502,44.8546718
20023,-93.5774307,44.5435961
20024,-93.5774284,44.7648614
20025,-93.577426,45.304597
20026,-93.5774214,45.285748
20027,-93.577421,45.305626
20028,-93.577414,45.306764
20029,-93.577413,45.307598
20030,-93.577413,45.307814
20031,-93.577406,45.307963
20032,-93.5774056,44.9842851
20033,-93.577394,44.851496
20034,-93.577386,44.873829
20035,-93.577379,44.834483
20036,-93.577379,45.311544
20037,-93.5773602,45.0401426
20038,-93.5773578,44.9845464
20039,-93.577354,44.90441
20040,-93.577354,44.966507
20041,-93.577354,44.982235
20042,-93.57734,44.896988
20043,-93.577334,44.896915
20044,-93.577325,44.891162
20045,-93.5773156,44.8643499
20046,-93.577309,45.216938
20047,-93.577281,44.952911
20048,-93.577275,45.317342
20049,-93.5772419,44.5413816
20050,-93.577234,44.865376
20051,-93.5772333,44.5394056
20052,-93.5772333,44.5403906
20053,-93.5772333,44.543596
20054,-93.577231,44.538463
20055,-93.5772247,44.542391
20056,-93.577212,45.210461
20057,-93.577212,45.32323
20058,-93.5772013,44.8654448
20059,-93.5772,44.896958
20060,-93.577191,45.21303
20061,-93.57719,45.267197
20062,-93.577189,45.268006
20063,-93.5771689,44.8688984
20064,-93.577155,44.891272
20065,-93.577139,44.534111
20066,-93.577137,44.987679
20067,-93.577126,44.952911
20068,-93.577126,44.954285
20069,-93.577126,44.9868107
20070,-93.5771107,44.9884538
20071,-93.5771051,44.8788974
20072,-93.577104,44.829709
20073,-93.5770686,44.8657237
20074,-93.577063,44.798615
20075,-93.577033,44.896034
20076,-93.577026,44.894886
20077,-93.577026,44.950455
20078,-93.576993,44.869864
20079,-93.5769601,44.8200864
20080,-93.576955,44.829605
20081,-93.5769549,45.2643597
20082,-93.57692,44.954891
20083,-93.576918,45.307956
20084,-93.576882,44.870926
20085,-93.576862,44.871065
20086,-93.5768469,45.2650466
20087,-93.576846,44.904037
20088,-93.576846,44.955819
20089,-93.576805,44.815382
20090,-93.576799,44.9576403
20091,-93.576798,44.825372
20092,-93.57679,44.978817
20093,-93.576762,44.800674
20094,-93.576746,45.375982
20095,-93.576721,45.372812
20096,-93.576698,44.904064
20097,-93.576653,44.952911
20098,-93.576635,44.800535
20099,-93.5766286,45.2016162
20100,-93.576589,44.873814
20101,-93.576546,44.873782
20102,-93.576545,44.875332
20103,-93.576529,44.827252
20104,-93.5765215,45.2016002
20105,-93.5764803,44.8671249
20106,-93.576468,44.864152
20107,-93.57645,44.813246
20108,-93.576408,44.97982
20109,-93.5763919,45.2005949
20110,-93.576374,45.323155
20111,-93.576366,44.800243
20112,-93.576361,44.8126906
20113,-93.576348,44.915243
20114,-93.576331,44.523263
20115,-93.576331,44.524463
20116,-93.576302,45.020641
20117,-93.5763008,44.7063634
20118,-93.576293,44.798945
20119,-93.5762713,45.2028995
20120,-93.576263,45.197495
20121,-93.576233,44.717062
20122,-93.576233,44.732462
20123,-93.5762088,45.2029807
20124,-93.5762087,44.8783911
20125,-93.5761882,45.2028623
20126,-93.576152,44.824233
20127,-93.5761425,44.9024578
20128,-93.576132,44.829592
20129,-93.576131,44.82951
20130,-93.5761261,44.7305354
20131,-93.5761218,44.9866854
20132,-93.5761206,44.856883
20133,-93.576118,44.94973
20134,-93.5761092,45.2029351
20135,-93.576091,44.824011
20136,-93.576088,44.952911
20137,-93.576084,44.886688
20138,-93.5760779,44.757172
20139,-93.576076,45.303434
20140,-93.576063,45.321696
20141,-93.576057,45.32629
20142,-93.57605,44.952911
20143,-93.57605,44.954281
20144,-93.576011,44.799856
20145,-93.575995,44.954409
20146,-93.5759947,45.2683392
20147,-93.5759873,45.2664854
20148,-93.5759816,45.2650582
20149,-93.5759786,45.27408
20150,-93.5759609,45.2759574
20151,-93.5759357,45.2786149
20152,-93.5759302,45.2799776
20153,-93.575925,45.2812611
20154,-93.5759087,44.817171
20155,-93.575883,44.841961
20156,-93.575882,45.2812609
20157,-93.5758622,45.203884
20158,-93.5758597,44.8207528
20159,-93.575836,44.825333
20160,-93.575813,44.98457
20161,-93.5758128,44.9822152
20162,-93.57579,44.8419
20163,-93.57579,44.954884
20164,-93.575784,45.307915
20165,-93.575782,45.307544
20166,-93.575773,45.307338
20167,-93.57577,45.306765
20168,-93.575769,45.305628
20169,-93.5757484,44.5478414
20170,-93.575722,44.996876
20171,-93.575714,44.990387
20172,-93.5757085,45.2896994
20173,-93.575708,45.304164
20174,-93.575698,44.841844
20175,-93.575698,45.196689
20176,-93.5756883,44.546985
20177,-93.5756728,45.2829255
20178,-93.5756651,45.2043505
20179,-93.575655,45.307903
20180,-93.575654,44.5459084
20181,-93.575654,44.813215
20182,-93.5756,44.902451
20183,-93.5755939,44.544789
20184,-93.575587,45.2840842
20185,-93.5755853,44.5435954
20186,-93.5755767,44.5443792
20187,-93.575551,44.5425011
20188,-93.5755424,44.5413633
20189,-93.575531,44.534063
20190,-93.5755167,44.5403845
20191,-93.575516,44.533727
20192,-93.5755081,44.5394179
20193,-93.575506,44.524482
20194,-93.575502,44.52806
20195,-93.5755015,45.2037544
20196,-93.5754995,44.5384574
20197,-93.575498,44.8683097
20198,-93.575489,44.533128
20199,-93.5754832,44.8687749
20200,-93.57547,44.954231
20201,-93.575461,44.528059
20202,-93.575455,44.532394
20203,-93.5754394,44.535325
20204,-93.575432,44.980038
20205,-93.575431,44.515263
20206,-93.575431,44.526063
20207,-93.575429,44.838373
20208,-93.5754111,44.8657932
20209,-93.5753979,44.9026846
20210,-93.5753943,44.7632891
20211,-93.575386,44.90506
20212,-93.575379,44.888384
20213,-93.575378,45.210461
20214,-93.575378,45.212967
20215,-93.575371,44.526764
20216,-93.575371,44.955814
20217,-93.575331,44.529663
20218,-93.5753257,45.3382952
20219,-93.575318,44.889774
20220,-93.5753156,45.2628899
20221,-93.575294,45.323046
20222,-93.575287,44.897953
20223,-93.575279,45.193138
20224,-93.575273,44.875501
20225,-93.575241,45.198437
20226,-93.5752028,45.3382231
20227,-93.57515,44.913586
20228,-93.575134,45.209496
20229,-93.575094,44.885441
20230,-93.575086,44.854701
20231,-93.575081,44.818725
20232,-93.57505,44.914192
20233,-93.57505,44.955189
20234,-93.575041,45.302945
20235,-93.575015,44.956418
20236,-93.574982,44.876168
20237,-93.5749808,45.2686072
20238,-93.574939,44.891076
20239,-93.57493,44.800862
20240,-93.574894,45.223487
20241,-93.5748843,45.2674557
20242,-93.574879,44.88015
20243,-93.5748472,44.5413816
20244,-93.5748404,44.8213578
20245,-93.57483,44.5403845
20246,-93.574824,44.876217
20247,-93.5747977,44.8650963
20248,-93.5747957,44.5394056
20249,-93.574788,44.8177986
20250,-93.5747871,44.5384757
20251,-93.5747798,44.7571776
20252,-93.574772,44.857408
20253,-93.574738,44.904209
20254,-93.574715,44.904175
20255,-93.574713,44.851475
20256,-93.574708,44.853225
20257,-93.574704,44.852279
20258,-93.5747,45.2858007
20259,-93.5746911,45.2740764
20260,-93.5746669,44.5478047
20261,-93.5746482,45.2857449
20262,-93.574646,44.905647
20263,-93.5746456,44.7577091
20264,-93.5746291,44.9568359
20265,-93.574624,44.5469606
20266,-93.574622,44.855867
20267,-93.5745897,44.5458901
20268,-93.5745879,44.8641627
20269,-93.574582,44.875215
20270,-93.574577,44.891582
20271,-93.574539,45.197151
20272,-93.574532,44.703362
20273,-93.574517,44.9883962
20274,-93.574509,44.875312
20275,-93.574509,44.986336
20276,-93.574482,44.8646792
20277,-93.574426,45.310316
20278,-93.5744009,44.5353433
20279,-93.5744009,44.535949
20280,-93.5743988,44.7574196
20281,-93.574385,44.842291
20282,-93.574358,44.805506
20283,-93.574343,45.304032
20284,-93.574337,45.302252
20285,-93.57433,45.210561
20286,-93.57433,45.21323
20287,-93.574318,45.127857
20288,-93.574311,44.828649
20289,-93.57431,44.90461
20290,-93.5743084,45.2713813
20291,-93.574301,44.533726
20292,-93.574293,44.882024
20293,-93.574289,44.712691
20294,-93.574284,45.128051
20295,-93.5742763,44.8628104
20296,-93.5742435,44.8626426
20297,-93.574228,44.825136
20298,-93.57422,44.532394
20299,-93.574211,44.956734
20300,-93.574206,45.303129
20301,-93.574191,44.886673
20302,-93.5741909,44.8642892
20303,-93.574151,44.805818
20304,-93.5741508,44.8628215
20305,-93.57415,45.135509
20306,-93.574144,44.830089
20307,-93.574142,44.82965
20308,-93.574133,45.331156
20309,-93.574131,44.557963
20310,-93.574131,44.561863
20311,-93.5741308,44.8626537
20312,-93.574128,44.82618
20313,-93.574127,44.834596
20314,-93.574111,44.557404
20315,-93.574094,44.834208
20316,-93.5740922,44.868276
20317,-93.574088,44.882693
20318,-93.574087,44.805915
20319,-93.5740772,44.8687417
20320,-93.574077,44.883061
20321,-93.574066,45.016705
20322,-93.574051,45.138153
20323,-93.574045,45.304009
20324,-93.57404,44.854626
20325,-93.5739889,44.5374173
20326,-93.5739824,44.8638267
20327,-93.573952,44.992561
20328,-93.573936,44.993504
20329,-93.5739276,44.9528476
20330,-93.573922,45.305625
20331,-93.573921,44.990372
20332,-93.573906,44.895439
20333,-93.573906,44.896011
20334,-93.573906,44.896965
20335,-93.573894,44.988891
20336,-93.573891,44.897945
20337,-93.573891,44.89846
20338,-93.5738888,44.9883308
20339,-93.5738882,44.860231
20340,-93.5738853,44.8631421
20341,-93.5738834,44.9881942
20342,-93.573883,44.995998
20343,-93.5738738,45.2903221
20344,-93.5738731,44.7483224
20345,-93.573868,44.996803
20346,-93.5738452,45.2032398
20347,-93.573845,44.997955
20348,-93.573845,45.206879
20349,-93.5738387,44.9863676
20350,-93.573832,44.712962
20351,-93.573831,44.551063
20352,-93.57383,44.998631
20353,-93.573828,44.815485
20354,-93.5738211,44.9845038
20355,-93.5738194,44.7642606
20356,-93.5738185,44.7495281
20357,-93.573813,44.9848863
20358,-93.573807,44.983601
20359,-93.573807,45.072914
20360,-93.5737815,44.9821956
20361,-93.573776,44.892612
20362,-93.573756,44.565442
20363,-93.573755,44.523612
20364,-93.573753,44.980408
20365,-93.573752,44.813213
20366,-93.573746,44.905212
20367,-93.573732,44.704162
20368,-93.573732,44.705062
20369,-93.57373,44.978992
20370,-93.573722,44.978175
20371,-93.573715,44.976513
20372,-93.573708,44.974251
20373,-93.573707,45.306434
20374,-93.5737064,44.965012
20375,-93.5737061,44.9753039
20376,-93.5737049,44.9747806
20377,-93.573699,44.9701572
20378,-93.573692,44.967392
20379,-93.573675,44.712855
20380,-93.5736608,44.8637361
20381,-93.573645,44.802092
20382,-93.573643,44.835647
20383,-93.5736415,44.8643767
20384,-93.5736312,44.8651083
20385,-93.5736301,45.3065717
20386,-93.5736284,44.5480066
20387,-93.5736263,44.7576406
20388,-93.5736236,45.1963107
20389,-93.5736112,44.5477986
20390,-93.573607,44.823999
20391,-93.573578,45.058311
20392,-93.573573,44.835216
20393,-93.573556,44.801979
20394,-93.5735512,44.7582348
20395,-93.5735511,44.5469544
20396,-93.5735376,45.1998283
20397,-93.573532,45.054058
20398,-93.573532,45.207329
20399,-93.5735168,44.5459023
20400,-93.5735082,44.5460308
20401,-93.5734998,45.0507206
20402,-93.5734935,45.3066951
20403,-93.57349,44.801896
20404,-93.573487,44.863375
20405,-93.573486,44.823892
20406,-93.5734739,44.5353433
20407,-93.573469,44.801517
20408,-93.5734653,44.5450276
20409,-93.5734647,44.8651003
20410,-93.5734558,44.8172413
20411,-93.5734556,44.8637602
20412,-93.57345,44.865571
20413,-93.573441,44.826172
20414,-93.5734409,44.9033495
20415,-93.573438,44.824901
20416,-93.573404,44.82741
20417,-93.5733966,44.5435946
20418,-93.573395,44.892807
20419,-93.573394,44.531863
20420,-93.5733802,44.9050389
20421,-93.573372,45.03093
20422,-93.573365,44.827317
20423,-93.57336,44.82607
20424,-93.573357,45.199093
20425,-93.573344,44.891082
20426,-93.573342,44.855568
20427,-93.5733366,44.542495
20428,-93.5733323,44.9856452
20429,-93.573323,44.880798
20430,-93.573319,44.837286
20431,-93.573311,45.097958
20432,-93.5733108,44.5413816
20433,-93.573307,44.8532447
20434,-93.5733022,44.5403845
20435,-93.5732936,44.5394118
20436,-93.5732844,44.8660972
20437,-93.57328,45.215233
20438,-93.5732765,44.5384696
20439,-93.573264,44.899419
20440,-93.5732507,44.5374296
20441,-93.573214,44.533349
20442,-93.5732091,44.7523198
20443,-93.573196,44.532298
20444,-93.573196,44.533126
20445,-93.5731829,44.8646068
20446,-93.573166,45.180305
20447,-93.5731647,45.2018446
20448,-93.573161,44.824762
20449,-93.573158,45.206726
20450,-93.573138,45.238064
20451,-93.5731297,44.9857516
20452,-93.573125,44.556777
20453,-93.573125,44.557353
20454,-93.573125,44.881822
20455,-93.57312,45.196262
20456,-93.5731144,45.2784817
20457,-93.573112,45.205944
20458,-93.5731048,44.864687
20459,-93.573098,44.80108
20460,-93.573097,45.014618
20461,-93.573086,44.556253
20462,-93.573082,45.20126
20463,-93.573059,44.953613
20464,-93.573055,44.889507
20465,-93.5730096,44.8341958
20466,-93.572991,45.30393
20467,-93.57299,45.206249
20468,-93.572983,45.209549
20469,-93.572976,45.302373
20470,-93.572972,44.9052581
20471,-93.572971,45.30175
20472,-93.57296,45.301193
20473,-93.5729524,45.2773742
20474,-93.5729499,44.8999392
20475,-93.5729471,44.863807
20476,-93.5729457,44.8643053
20477,-93.5729454,44.8635472
20478,-93.5729434,44.8639414
20479,-93.572943,45.3228
20480,-93.572939,45.223972
20481,-93.572936,44.802225
20482,-93.5729336,44.8650619
20483,-93.5729182,44.7562464
20484,-93.572906,45.206436
20485,-93.5729,44.801793
20486,-93.5728794,44.9039441
20487,-93.5728646,44.7582196
20488,-93.572859,44.879012
20489,-93.572855,45.226518
20490,-93.5728433,44.9030611
20491,-93.572838,45.238064
20492,-93.572837,44.882556
20493,-93.5728265,44.8133629
20494,-93.572825,44.8229716
20495,-93.5727358,44.7606803
20496,-93.5727308,44.8987025
20497,-93.572713,45.303903
20498,-93.5727,44.851503
20499,-93.572659,44.548971
20500,-93.572647,44.869558
20501,-93.57263,44.88827
20502,-93.57261,44.85755
20503,-93.5725931,44.8682369
20504,-93.572586,45.014549
20505,-93.572567,44.889506
20506,-93.572556,45.205826
20507,-93.572552,44.816976
20508,-93.5725506,44.899598
20509,-93.5725474,45.0538085
20510,-93.572542,44.879944
20511,-93.5725391,44.6760964
20512,-93.572537,44.815513
20513,-93.572533,44.802644
20514,-93.572532,44.659763
20515,-93.572525,44.891258
20516,-93.572522,44.891063
20517,-93.572517,44.801309
20518,-93.572487,44.987503
20519,-93.572433,44.532343
20520,-93.572433,45.206116
20521,-93.5724222,44.8982779
20522,-93.572421,44.8411207
20523,-93.572397,44.533131
20524,-93.572388,44.89613
20525,-93.5723832,44.865063
20526,-93.5723806,44.865601
20527,-93.57238,44.896961
20528,-93.572378,45.324404
20529,-93.5723576,45.2675237
20530,-93.572349,44.533377
20531,-93.572343,45.31157
20532,-93.572332,44.704262
20533,-93.572327,44.978897
20534,-93.572316,44.802423
20535,-93.572304,44.983604
20536,-93.5722939,44.9845184
20537,-93.572293,45.305386
20538,-93.572289,44.982723
20539,-93.5722815,44.8662842
20540,-93.572281,44.982208
20541,-93.572273,44.904518
20542,-93.57225,44.980709
20543,-93.572245,44.82966
20544,-93.57224,44.8296302
20545,-93.57224,44.8297215
20546,-93.572227,45.206516
20547,-93.572197,44.824499
20548,-93.5721923,44.864682
20549,-93.5721873,44.865061
20550,-93.572187,45.199015
20551,-93.572174,45.198036
20552,-93.57217,45.302803
20553,-93.572168,45.31591
20554,-93.5721592,44.8643042
20555,-93.5721559,45.3057817
20556,-93.5721517,45.2713593
20557,-93.572143,45.2638463
20558,-93.572128,45.228894
20559,-93.5721192,44.863526
20560,-93.5721136,44.8609569
20561,-93.5721101,45.1995551
20562,-93.572088,44.802191
20563,-93.5720867,44.8639019
20564,-93.5720499,44.6789039
20565,-93.572032,45.333878
20566,-93.5720304,45.2740689
20567,-93.5720252,45.2632767
20568,-93.5719934,44.8614807
20569,-93.571963,44.881788
20570,-93.571933,44.4655498
20571,-93.571915,44.900867
20572,-93.571909,44.817627
20573,-93.5719021,44.8328551
20574,-93.571884,44.980793
20575,-93.5718806,44.8325051
20576,-93.571869,44.882622
20577,-93.57186,44.882718
20578,-93.571832,44.688762
20579,-93.571802,44.886608
20580,-93.5718,44.886079
20581,-93.571783,45.343253
20582,-93.571775,44.88569
20583,-93.571773,44.885619
20584,-93.571751,45.2006767
20585,-93.5717442,45.2800296
20586,-93.5717409,44.6795264
20587,-93.571732,44.701962
20588,-93.571732,44.710662
20589,-93.5717187,45.2760176
20590,-93.571711,44.888229
20591,-93.571673,44.54973
20592,-93.5716691,45.2812488
20593,-93.571666,44.859204
20594,-93.571663,44.710632
20595,-93.571663,44.905136
20596,-93.5716315,45.2664091
20597,-93.5716261,45.2825699
20598,-93.57162,44.7524369
20599,-93.571602,45.209675
20600,-93.571593,45.357291
20601,-93.571585,45.315943
20602,-93.5715756,44.9060524
20603,-93.571553,44.986579
20604,-93.5715458,44.7805004
20605,-93.57154,44.859874
20606,-93.571523,44.803147
20607,-93.5715116,44.8293913
20608,-93.5714998,44.5479943
20609,-93.571495,45.314575
20610,-93.5714526,45.3408479
20611,-93.571449,45.314954
20612,-93.571431,44.548963
20613,-93.5714285,45.3054222
20614,-93.5714225,44.5460308
20615,-93.571404,45.210449
20616,-93.5713968,44.5450337
20617,-93.571388,44.974068
20618,-93.571388,45.214207
20619,-93.5713838,44.8962942
20620,-93.5713624,44.5435938
20621,-93.5713453,44.542495
20622,-93.5713305,45.3055183
20623,-93.57132,44.979591
20624,-93.571316,44.882532
20625,-93.571311,44.5413878
20626,-93.571304,45.208759
